Area,Year,Subcategory,Unit,Value
Austria,2009,Fuel,mtCO2,1.93
Austria,2009,Fuel,mtCO2,0.0
Austria,2009,Fuel,mtCO2,0.0
Austria,2009,Fuel,mtCO2,0.02
Austria,2009,Total,mtCO2,12.97
Austria,2010,Aggregate fuel,GW,16.17
Austria,2010,Aggregate fuel,GW,5.65
Austria,2010,Aggregate fuel,GW,4.24
Austria,2010,Aggregate fuel,GW,15.06
Austria,2010,Aggregate fuel,GW,16.17
Austria,2010,Aggregate fuel,GW,1.11
Austria,2010,Fuel,GW,1.93
Austria,2010,Fuel,GW,1.41
Austria,2010,Fuel,GW,3.57
Austria,2010,Fuel,GW,12.89
Austria,2010,Fuel,GW,
Austria,2010,Fuel,GW,0.67
Austria,2010,Fuel,GW,0.24
Austria,2010,Fuel,GW,0.09
Austria,2010,Fuel,GW,1.02
Austria,2010,Demand,TWh,70.26
Austria,2010,Demand per capita,MWh,8.4
Austria,2010,Aggregate fuel,%,66.34
Austria,2010,Aggregate fuel,%,33.66
Austria,2010,Aggregate fuel,%,26.41
Austria,2010,Aggregate fuel,%,63.17
Austria,2010,Aggregate fuel,%,66.34
Austria,2010,Aggregate fuel,%,3.17
Austria,2010,Aggregate fuel,TWh,44.99
Austria,2010,Aggregate fuel,TWh,22.83
Austria,2010,Aggregate fuel,TWh,17.91
Austria,2010,Aggregate fuel,TWh,42.84
Austria,2010,Aggregate fuel,TWh,44.99
Austria,2010,Aggregate fuel,TWh,2.15
Austria,2010,Fuel,%,6.61
Austria,2010,Fuel,%,7.25
Austria,2010,Fuel,%,21.16
Austria,2010,Fuel,%,56.56
Austria,2010,Fuel,%,0.0
Austria,2010,Fuel,%,5.25
Austria,2010,Fuel,%,0.0
Austria,2010,Fuel,%,0.13
Austria,2010,Fuel,%,3.04
Austria,2010,Fuel,TWh,4.48
Austria,2010,Fuel,TWh,4.92
Austria,2010,Fuel,TWh,14.35
Austria,2010,Fuel,TWh,38.36
Austria,2010,Fuel,TWh,0.0
Austria,2010,Fuel,TWh,3.56
Austria,2010,Fuel,TWh,0.0
Austria,2010,Fuel,TWh,0.09
Austria,2010,Fuel,TWh,2.06
Austria,2010,Total,TWh,67.82
Austria,2010,Electricity imports,TWh,2.44
Austria,2010,Aggregate fuel,mtCO2,1.91
Austria,2010,Aggregate fuel,mtCO2,13.47
Austria,2010,Aggregate fuel,mtCO2,8.76
Austria,2010,Aggregate fuel,mtCO2,1.88
Austria,2010,Aggregate fuel,mtCO2,1.91
Austria,2010,Aggregate fuel,mtCO2,0.03
Austria,2010,CO2 intensity,gCO2/kWh,226.78
Austria,2010,Fuel,mtCO2,0.97
Austria,2010,Fuel,mtCO2,4.71
Austria,2010,Fuel,mtCO2,6.42
Austria,2010,Fuel,mtCO2,0.91
Austria,2010,Fuel,mtCO2,0.0
Austria,2010,Fuel,mtCO2,2.34
Austria,2010,Fuel,mtCO2,0.0
Austria,2010,Fuel,mtCO2,0.0
Austria,2010,Fuel,mtCO2,0.03
Austria,2010,Total,mtCO2,15.38
Austria,2011,Aggregate fuel,GW,16.72
Austria,2011,Aggregate fuel,GW,5.45
Austria,2011,Aggregate fuel,GW,4.24
Austria,2011,Aggregate fuel,GW,15.43
Austria,2011,Aggregate fuel,GW,16.72
Austria,2011,Aggregate fuel,GW,1.29
Austria,2011,Fuel,GW,2.01
Austria,2011,Fuel,GW,1.21
Austria,2011,Fuel,GW,3.57
Austria,2011,Fuel,GW,13.18
Austria,2011,Fuel,GW,
Austria,2011,Fuel,GW,0.67
Austria,2011,Fuel,GW,0.24
Austria,2011,Fuel,GW,0.18
Austria,2011,Fuel,GW,1.11
Austria,2011,Demand,TWh,70.4
Austria,2011,Demand per capita,MWh,8.39
Austria,2011,Aggregate fuel,%,65.77
Austria,2011,Aggregate fuel,%,34.23
Austria,2011,Aggregate fuel,%,25.5
Austria,2011,Aggregate fuel,%,62.38
Austria,2011,Aggregate fuel,%,65.77
Austria,2011,Aggregate fuel,%,3.39
Austria,2011,Aggregate fuel,TWh,40.91
Austria,2011,Aggregate fuel,TWh,21.29
Austria,2011,Aggregate fuel,TWh,15.86
Austria,2011,Aggregate fuel,TWh,38.8
Austria,2011,Aggregate fuel,TWh,40.91
Austria,2011,Aggregate fuel,TWh,2.11
Austria,2011,Fuel,%,7.33
Austria,2011,Fuel,%,8.73
Austria,2011,Fuel,%,20.0
Austria,2011,Fuel,%,55.05
Austria,2011,Fuel,%,0.0
Austria,2011,Fuel,%,5.5
Austria,2011,Fuel,%,0.0
Austria,2011,Fuel,%,0.27
Austria,2011,Fuel,%,3.12
Austria,2011,Fuel,TWh,4.56
Austria,2011,Fuel,TWh,5.43
Austria,2011,Fuel,TWh,12.44
Austria,2011,Fuel,TWh,34.24
Austria,2011,Fuel,TWh,0.0
Austria,2011,Fuel,TWh,3.42
Austria,2011,Fuel,TWh,0.0
Austria,2011,Fuel,TWh,0.17
Austria,2011,Fuel,TWh,1.94
Austria,2011,Total,TWh,62.2
Austria,2011,Electricity imports,TWh,8.2
Austria,2011,Aggregate fuel,mtCO2,1.83
Austria,2011,Aggregate fuel,mtCO2,13.01
Austria,2011,Aggregate fuel,mtCO2,7.81
Austria,2011,Aggregate fuel,mtCO2,1.8
Austria,2011,Aggregate fuel,mtCO2,1.83
Austria,2011,Aggregate fuel,mtCO2,0.03
Austria,2011,CO2 intensity,gCO2/kWh,238.59
Austria,2011,Fuel,mtCO2,0.99
Austria,2011,Fuel,mtCO2,5.2
Austria,2011,Fuel,mtCO2,5.56
Austria,2011,Fuel,mtCO2,0.81
Austria,2011,Fuel,mtCO2,0.0
Austria,2011,Fuel,mtCO2,2.25
Austria,2011,Fuel,mtCO2,0.0
Austria,2011,Fuel,mtCO2,0.01
Austria,2011,Fuel,mtCO2,0.02
Austria,2011,Total,mtCO2,14.84
Austria,2012,Aggregate fuel,GW,16.66
Austria,2012,Aggregate fuel,GW,6.4
Austria,2012,Aggregate fuel,GW,5.19
Austria,2012,Aggregate fuel,GW,14.98
Austria,2012,Aggregate fuel,GW,16.66
Austria,2012,Aggregate fuel,GW,1.68
Austria,2012,Fuel,GW,1.38
Austria,2012,Fuel,GW,1.21
Austria,2012,Fuel,GW,4.41
Austria,2012,Fuel,GW,13.31
Austria,2012,Fuel,GW,
Austria,2012,Fuel,GW,0.78
Austria,2012,Fuel,GW,0.29
Austria,2012,Fuel,GW,0.34
Austria,2012,Fuel,GW,1.34
Austria,2012,Demand,TWh,71.45
Austria,2012,Demand per capita,MWh,8.47
Austria,2012,Aggregate fuel,%,74.77
Austria,2012,Aggregate fuel,%,25.22
Austria,2012,Aggregate fuel,%,18.83
Austria,2012,Aggregate fuel,%,70.69
Austria,2012,Aggregate fuel,%,74.77
Austria,2012,Aggregate fuel,%,4.08
Austria,2012,Aggregate fuel,TWh,51.33
Austria,2012,Aggregate fuel,TWh,17.32
Austria,2012,Aggregate fuel,TWh,12.93
Austria,2012,Aggregate fuel,TWh,48.53
Austria,2012,Aggregate fuel,TWh,51.33
Austria,2012,Aggregate fuel,TWh,2.8
Austria,2012,Fuel,%,6.82
Austria,2012,Fuel,%,6.39
Austria,2012,Fuel,%,14.14
Austria,2012,Fuel,%,63.87
Austria,2012,Fuel,%,0.0
Austria,2012,Fuel,%,4.69
Austria,2012,Fuel,%,0.0
Austria,2012,Fuel,%,0.5
Austria,2012,Fuel,%,3.58
Austria,2012,Fuel,TWh,4.68
Austria,2012,Fuel,TWh,4.39
Austria,2012,Fuel,TWh,9.71
Austria,2012,Fuel,TWh,43.85
Austria,2012,Fuel,TWh,0.0
Austria,2012,Fuel,TWh,3.22
Austria,2012,Fuel,TWh,0.0
Austria,2012,Fuel,TWh,0.34
Austria,2012,Fuel,TWh,2.46
Austria,2012,Total,TWh,68.65
Austria,2012,Electricity imports,TWh,2.8
Austria,2012,Aggregate fuel,mtCO2,2.1
Austria,2012,Aggregate fuel,mtCO2,10.66
Austria,2012,Aggregate fuel,mtCO2,6.46
Austria,2012,Aggregate fuel,mtCO2,2.05
Austria,2012,Aggregate fuel,mtCO2,2.1
Austria,2012,Aggregate fuel,mtCO2,0.05
Austria,2012,CO2 intensity,gCO2/kWh,185.87
Austria,2012,Fuel,mtCO2,1.01
Austria,2012,Fuel,mtCO2,4.2
Austria,2012,Fuel,mtCO2,4.34
Austria,2012,Fuel,mtCO2,1.04
Austria,2012,Fuel,mtCO2,0.0
Austria,2012,Fuel,mtCO2,2.12
Austria,2012,Fuel,mtCO2,0.0
Austria,2012,Fuel,mtCO2,0.02
Austria,2012,Fuel,mtCO2,0.03
Austria,2012,Total,mtCO2,12.76
Austria,2013,Aggregate fuel,GW,17.19
Austria,2013,Aggregate fuel,GW,6.41
Austria,2013,Aggregate fuel,GW,5.2
Austria,2013,Aggregate fuel,GW,14.89
Austria,2013,Aggregate fuel,GW,17.19
Austria,2013,Aggregate fuel,GW,2.3
Austria,2013,Fuel,GW,1.22
Austria,2013,Fuel,GW,1.21
Austria,2013,Fuel,GW,4.41
Austria,2013,Fuel,GW,13.38
Austria,2013,Fuel,GW,
Austria,2013,Fuel,GW,0.79
Austria,2013,Fuel,GW,0.29
Austria,2013,Fuel,GW,0.63
Austria,2013,Fuel,GW,1.67
Austria,2013,Demand,TWh,71.82
Austria,2013,Demand per capita,MWh,8.47
Austria,2013,Aggregate fuel,%,78.24
Austria,2013,Aggregate fuel,%,21.76
Austria,2013,Aggregate fuel,%,15.24
Austria,2013,Aggregate fuel,%,72.38
Austria,2013,Aggregate fuel,%,78.24
Austria,2013,Aggregate fuel,%,5.86
Austria,2013,Aggregate fuel,TWh,50.5
Austria,2013,Aggregate fuel,TWh,14.05
Austria,2013,Aggregate fuel,TWh,9.84
Austria,2013,Aggregate fuel,TWh,46.72
Austria,2013,Aggregate fuel,TWh,50.5
Austria,2013,Aggregate fuel,TWh,3.78
Austria,2013,Fuel,%,7.28
Austria,2013,Fuel,%,6.52
Austria,2013,Fuel,%,10.3
Austria,2013,Fuel,%,65.1
Austria,2013,Fuel,%,0.0
Austria,2013,Fuel,%,4.94
Austria,2013,Fuel,%,0.0
Austria,2013,Fuel,%,0.98
Austria,2013,Fuel,%,4.88
Austria,2013,Fuel,TWh,4.7
Austria,2013,Fuel,TWh,4.21
Austria,2013,Fuel,TWh,6.65
Austria,2013,Fuel,TWh,42.02
Austria,2013,Fuel,TWh,0.0
Austria,2013,Fuel,TWh,3.19
Austria,2013,Fuel,TWh,0.0
Austria,2013,Fuel,TWh,0.63
Austria,2013,Fuel,TWh,3.15
Austria,2013,Total,TWh,64.55
Austria,2013,Electricity imports,TWh,7.27
Austria,2013,Aggregate fuel,mtCO2,2.09
Austria,2013,Aggregate fuel,mtCO2,9.1
Austria,2013,Aggregate fuel,mtCO2,5.07
Austria,2013,Aggregate fuel,mtCO2,2.02
Austria,2013,Aggregate fuel,mtCO2,2.09
Austria,2013,Aggregate fuel,mtCO2,0.07
Austria,2013,CO2 intensity,gCO2/kWh,173.35
Austria,2013,Fuel,mtCO2,1.02
Austria,2013,Fuel,mtCO2,4.03
Austria,2013,Fuel,mtCO2,2.97
Austria,2013,Fuel,mtCO2,1.0
Austria,2013,Fuel,mtCO2,0.0
Austria,2013,Fuel,mtCO2,2.1
Austria,2013,Fuel,mtCO2,0.0
Austria,2013,Fuel,mtCO2,0.03
Austria,2013,Fuel,mtCO2,0.04
Austria,2013,Total,mtCO2,11.19
Austria,2014,Aggregate fuel,GW,17.84
Austria,2014,Aggregate fuel,GW,6.32
Austria,2014,Aggregate fuel,GW,5.11
Austria,2014,Aggregate fuel,GW,14.94
Austria,2014,Aggregate fuel,GW,17.84
Austria,2014,Aggregate fuel,GW,2.9
Austria,2014,Fuel,GW,1.15
Austria,2014,Fuel,GW,1.21
Austria,2014,Fuel,GW,4.41
Austria,2014,Fuel,GW,13.53
Austria,2014,Fuel,GW,
Austria,2014,Fuel,GW,0.7
Austria,2014,Fuel,GW,0.26
Austria,2014,Fuel,GW,0.79
Austria,2014,Fuel,GW,2.11
Austria,2014,Demand,TWh,70.82
Austria,2014,Demand per capita,MWh,8.29
Austria,2014,Aggregate fuel,%,81.56
Austria,2014,Aggregate fuel,%,18.44
Austria,2014,Aggregate fuel,%,13.66
Austria,2014,Aggregate fuel,%,74.02
Austria,2014,Aggregate fuel,%,81.56
Austria,2014,Aggregate fuel,%,7.54
Austria,2014,Aggregate fuel,TWh,50.2
Austria,2014,Aggregate fuel,TWh,11.35
Austria,2014,Aggregate fuel,TWh,8.41
Austria,2014,Aggregate fuel,TWh,45.56
Austria,2014,Aggregate fuel,TWh,50.2
Austria,2014,Aggregate fuel,TWh,4.64
Austria,2014,Fuel,%,7.39
Austria,2014,Fuel,%,4.78
Austria,2014,Fuel,%,8.64
Austria,2014,Fuel,%,66.63
Austria,2014,Fuel,%,0.0
Austria,2014,Fuel,%,5.02
Austria,2014,Fuel,%,0.0
Austria,2014,Fuel,%,1.28
Austria,2014,Fuel,%,6.26
Austria,2014,Fuel,TWh,4.55
Austria,2014,Fuel,TWh,2.94
Austria,2014,Fuel,TWh,5.32
Austria,2014,Fuel,TWh,41.01
Austria,2014,Fuel,TWh,0.0
Austria,2014,Fuel,TWh,3.09
Austria,2014,Fuel,TWh,0.0
Austria,2014,Fuel,TWh,0.79
Austria,2014,Fuel,TWh,3.85
Austria,2014,Total,TWh,61.55
Austria,2014,Electricity imports,TWh,9.27
Austria,2014,Aggregate fuel,mtCO2,2.04
Austria,2014,Aggregate fuel,mtCO2,7.22
Austria,2014,Aggregate fuel,mtCO2,4.41
Austria,2014,Aggregate fuel,mtCO2,1.95
Austria,2014,Aggregate fuel,mtCO2,2.04
Austria,2014,Aggregate fuel,mtCO2,0.09
Austria,2014,CO2 intensity,gCO2/kWh,150.45
Austria,2014,Fuel,mtCO2,0.98
Austria,2014,Fuel,mtCO2,2.81
Austria,2014,Fuel,mtCO2,2.38
Austria,2014,Fuel,mtCO2,0.97
Austria,2014,Fuel,mtCO2,0.0
Austria,2014,Fuel,mtCO2,2.03
Austria,2014,Fuel,mtCO2,0.0
Austria,2014,Fuel,mtCO2,0.04
Austria,2014,Fuel,mtCO2,0.05
Austria,2014,Total,mtCO2,9.26
Austria,2015,Aggregate fuel,GW,18.47
Austria,2015,Aggregate fuel,GW,5.91
Austria,2015,Aggregate fuel,GW,5.15
Austria,2015,Aggregate fuel,GW,15.04
Austria,2015,Aggregate fuel,GW,18.47
Austria,2015,Aggregate fuel,GW,3.43
Austria,2015,Fuel,GW,1.13
Austria,2015,Fuel,GW,0.76
Austria,2015,Fuel,GW,4.41
Austria,2015,Fuel,GW,13.65
Austria,2015,Fuel,GW,
Austria,2015,Fuel,GW,0.74
Austria,2015,Fuel,GW,0.26
Austria,2015,Fuel,GW,0.94
Austria,2015,Fuel,GW,2.49
Austria,2015,Demand,TWh,71.84
Austria,2015,Demand per capita,MWh,8.31
Austria,2015,Aggregate fuel,%,77.03
Austria,2015,Aggregate fuel,%,22.97
Austria,2015,Aggregate fuel,%,18.19
Austria,2015,Aggregate fuel,%,67.68
Austria,2015,Aggregate fuel,%,77.03
Austria,2015,Aggregate fuel,%,9.35
Austria,2015,Aggregate fuel,TWh,47.59
Austria,2015,Aggregate fuel,TWh,14.19
Austria,2015,Aggregate fuel,TWh,11.24
Austria,2015,Aggregate fuel,TWh,41.81
Austria,2015,Aggregate fuel,TWh,47.59
Austria,2015,Aggregate fuel,TWh,5.78
Austria,2015,Fuel,%,7.53
Austria,2015,Fuel,%,4.78
Austria,2015,Fuel,%,12.4
Austria,2015,Fuel,%,60.15
Austria,2015,Fuel,%,0.0
Austria,2015,Fuel,%,5.79
Austria,2015,Fuel,%,0.0
Austria,2015,Fuel,%,1.52
Austria,2015,Fuel,%,7.83
Austria,2015,Fuel,TWh,4.65
Austria,2015,Fuel,TWh,2.95
Austria,2015,Fuel,TWh,7.66
Austria,2015,Fuel,TWh,37.16
Austria,2015,Fuel,TWh,0.0
Austria,2015,Fuel,TWh,3.58
Austria,2015,Fuel,TWh,0.0
Austria,2015,Fuel,TWh,0.94
Austria,2015,Fuel,TWh,4.84
Austria,2015,Total,TWh,61.78
Austria,2015,Electricity imports,TWh,10.06
Austria,2015,Aggregate fuel,mtCO2,1.99
Austria,2015,Aggregate fuel,mtCO2,8.64
Austria,2015,Aggregate fuel,mtCO2,5.79
Austria,2015,Aggregate fuel,mtCO2,1.89
Austria,2015,Aggregate fuel,mtCO2,1.99
Austria,2015,Aggregate fuel,mtCO2,0.1
Austria,2015,CO2 intensity,gCO2/kWh,172.06
Austria,2015,Fuel,mtCO2,1.01
Austria,2015,Fuel,mtCO2,2.85
Austria,2015,Fuel,mtCO2,3.43
Austria,2015,Fuel,mtCO2,0.88
Austria,2015,Fuel,mtCO2,0.0
Austria,2015,Fuel,mtCO2,2.36
Austria,2015,Fuel,mtCO2,0.0
Austria,2015,Fuel,mtCO2,0.04
Austria,2015,Fuel,mtCO2,0.06
Austria,2015,Total,mtCO2,10.63
Austria,2016,Aggregate fuel,GW,19.34
Austria,2016,Aggregate fuel,GW,5.72
Austria,2016,Aggregate fuel,GW,5.12
Austria,2016,Aggregate fuel,GW,15.51
Austria,2016,Aggregate fuel,GW,19.34
Austria,2016,Aggregate fuel,GW,3.83
Austria,2016,Fuel,GW,1.12
Austria,2016,Fuel,GW,0.6
Austria,2016,Fuel,GW,4.41
Austria,2016,Fuel,GW,14.12
Austria,2016,Fuel,GW,
Austria,2016,Fuel,GW,0.71
Austria,2016,Fuel,GW,0.27
Austria,2016,Fuel,GW,1.1
Austria,2016,Fuel,GW,2.73
Austria,2016,Demand,TWh,72.03
Austria,2016,Demand per capita,MWh,8.24
Austria,2016,Aggregate fuel,%,78.75
Austria,2016,Aggregate fuel,%,21.26
Austria,2016,Aggregate fuel,%,18.12
Austria,2016,Aggregate fuel,%,68.99
Austria,2016,Aggregate fuel,%,78.75
Austria,2016,Aggregate fuel,%,9.76
Austria,2016,Aggregate fuel,TWh,51.08
Austria,2016,Aggregate fuel,TWh,13.79
Austria,2016,Aggregate fuel,TWh,11.75
Austria,2016,Aggregate fuel,TWh,44.75
Austria,2016,Aggregate fuel,TWh,51.08
Austria,2016,Aggregate fuel,TWh,6.33
Austria,2016,Fuel,%,7.37
Austria,2016,Fuel,%,3.14
Austria,2016,Fuel,%,13.09
Austria,2016,Fuel,%,61.62
Austria,2016,Fuel,%,0.0
Austria,2016,Fuel,%,5.03
Austria,2016,Fuel,%,0.0
Austria,2016,Fuel,%,1.7
Austria,2016,Fuel,%,8.06
Austria,2016,Fuel,TWh,4.78
Austria,2016,Fuel,TWh,2.04
Austria,2016,Fuel,TWh,8.49
Austria,2016,Fuel,TWh,39.97
Austria,2016,Fuel,TWh,0.0
Austria,2016,Fuel,TWh,3.26
Austria,2016,Fuel,TWh,0.0
Austria,2016,Fuel,TWh,1.1
Austria,2016,Fuel,TWh,5.23
Austria,2016,Total,TWh,64.87
Austria,2016,Electricity imports,TWh,7.16
Austria,2016,Aggregate fuel,mtCO2,2.09
Austria,2016,Aggregate fuel,mtCO2,7.94
Austria,2016,Aggregate fuel,mtCO2,5.95
Austria,2016,Aggregate fuel,mtCO2,1.98
Austria,2016,Aggregate fuel,mtCO2,2.09
Austria,2016,Aggregate fuel,mtCO2,0.11
Austria,2016,CO2 intensity,gCO2/kWh,154.62
Austria,2016,Fuel,mtCO2,1.03
Austria,2016,Fuel,mtCO2,1.99
Austria,2016,Fuel,mtCO2,3.8
Austria,2016,Fuel,mtCO2,0.95
Austria,2016,Fuel,mtCO2,0.0
Austria,2016,Fuel,mtCO2,2.15
Austria,2016,Fuel,mtCO2,0.0
Austria,2016,Fuel,mtCO2,0.05
Austria,2016,Fuel,mtCO2,0.06
Austria,2016,Total,mtCO2,10.03
Austria,2017,Aggregate fuel,GW,19.6
Austria,2017,Aggregate fuel,GW,5.79
Austria,2017,Aggregate fuel,GW,5.19
Austria,2017,Aggregate fuel,GW,15.44
Austria,2017,Aggregate fuel,GW,19.6
Austria,2017,Aggregate fuel,GW,4.16
Austria,2017,Fuel,GW,1.02
Austria,2017,Fuel,GW,0.6
Austria,2017,Fuel,GW,4.48
Austria,2017,Fuel,GW,14.15
Austria,2017,Fuel,GW,
Austria,2017,Fuel,GW,0.71
Austria,2017,Fuel,GW,0.27
Austria,2017,Fuel,GW,1.27
Austria,2017,Fuel,GW,2.89
Austria,2017,Demand,TWh,73.64
Austria,2017,Demand per capita,MWh,8.37
Austria,2017,Aggregate fuel,%,76.08
Austria,2017,Aggregate fuel,%,23.9
Austria,2017,Aggregate fuel,%,21.28
Austria,2017,Aggregate fuel,%,64.4
Austria,2017,Aggregate fuel,%,76.08
Austria,2017,Aggregate fuel,%,11.68
Austria,2017,Aggregate fuel,TWh,51.05
Austria,2017,Aggregate fuel,TWh,16.04
Austria,2017,Aggregate fuel,TWh,14.28
Austria,2017,Aggregate fuel,TWh,43.21
Austria,2017,Aggregate fuel,TWh,51.05
Austria,2017,Aggregate fuel,TWh,7.84
Austria,2017,Fuel,%,7.33
Austria,2017,Fuel,%,2.62
Austria,2017,Fuel,%,16.26
Austria,2017,Fuel,%,57.07
Austria,2017,Fuel,%,0.0
Austria,2017,Fuel,%,5.02
Austria,2017,Fuel,%,0.0
Austria,2017,Fuel,%,1.89
Austria,2017,Fuel,%,9.79
Austria,2017,Fuel,TWh,4.92
Austria,2017,Fuel,TWh,1.76
Austria,2017,Fuel,TWh,10.91
Austria,2017,Fuel,TWh,38.29
Austria,2017,Fuel,TWh,0.0
Austria,2017,Fuel,TWh,3.37
Austria,2017,Fuel,TWh,0.0
Austria,2017,Fuel,TWh,1.27
Austria,2017,Fuel,TWh,6.57
Austria,2017,Total,TWh,67.09
Austria,2017,Electricity imports,TWh,6.55
Austria,2017,Aggregate fuel,mtCO2,2.11
Austria,2017,Aggregate fuel,mtCO2,8.82
Austria,2017,Aggregate fuel,mtCO2,7.1
Austria,2017,Aggregate fuel,mtCO2,1.97
Austria,2017,Aggregate fuel,mtCO2,2.11
Austria,2017,Aggregate fuel,mtCO2,0.14
Austria,2017,CO2 intensity,gCO2/kWh,162.92
Austria,2017,Fuel,mtCO2,1.06
Austria,2017,Fuel,mtCO2,1.72
Austria,2017,Fuel,mtCO2,4.88
Austria,2017,Fuel,mtCO2,0.91
Austria,2017,Fuel,mtCO2,0.0
Austria,2017,Fuel,mtCO2,2.22
Austria,2017,Fuel,mtCO2,0.0
Austria,2017,Fuel,mtCO2,0.06
Austria,2017,Fuel,mtCO2,0.08
Austria,2017,Total,mtCO2,10.93
Austria,2018,Aggregate fuel,GW,20.38
Austria,2018,Aggregate fuel,GW,5.79
Austria,2018,Aggregate fuel,GW,5.19
Austria,2018,Aggregate fuel,GW,15.79
Austria,2018,Aggregate fuel,GW,20.38
Austria,2018,Aggregate fuel,GW,4.59
Austria,2018,Fuel,GW,1.0
Austria,2018,Fuel,GW,0.6
Austria,2018,Fuel,GW,4.48
Austria,2018,Fuel,GW,14.52
Austria,2018,Fuel,GW,
Austria,2018,Fuel,GW,0.71
Austria,2018,Fuel,GW,0.27
Austria,2018,Fuel,GW,1.46
Austria,2018,Fuel,GW,3.13
Austria,2018,Demand,TWh,73.62
Austria,2018,Demand per capita,MWh,8.33
Austria,2018,Aggregate fuel,%,77.4
Austria,2018,Aggregate fuel,%,22.59
Austria,2018,Aggregate fuel,%,19.79
Austria,2018,Aggregate fuel,%,65.82
Austria,2018,Aggregate fuel,%,77.4
Austria,2018,Aggregate fuel,%,11.58
Austria,2018,Aggregate fuel,TWh,50.06
Austria,2018,Aggregate fuel,TWh,14.61
Austria,2018,Aggregate fuel,TWh,12.8
Austria,2018,Aggregate fuel,TWh,42.57
Austria,2018,Aggregate fuel,TWh,50.06
Austria,2018,Aggregate fuel,TWh,7.49
Austria,2018,Fuel,%,7.62
Austria,2018,Fuel,%,2.8
Austria,2018,Fuel,%,15.34
Austria,2018,Fuel,%,58.2
Austria,2018,Fuel,%,0.0
Austria,2018,Fuel,%,4.45
Austria,2018,Fuel,%,0.0
Austria,2018,Fuel,%,2.26
Austria,2018,Fuel,%,9.32
Austria,2018,Fuel,TWh,4.93
Austria,2018,Fuel,TWh,1.81
Austria,2018,Fuel,TWh,9.92
Austria,2018,Fuel,TWh,37.64
Austria,2018,Fuel,TWh,0.0
Austria,2018,Fuel,TWh,2.88
Austria,2018,Fuel,TWh,0.0
Austria,2018,Fuel,TWh,1.46
Austria,2018,Fuel,TWh,6.03
Austria,2018,Total,TWh,64.67
Austria,2018,Electricity imports,TWh,8.95
Austria,2018,Aggregate fuel,mtCO2,2.1
Austria,2018,Aggregate fuel,mtCO2,8.11
Austria,2018,Aggregate fuel,mtCO2,6.34
Austria,2018,Aggregate fuel,mtCO2,1.96
Austria,2018,Aggregate fuel,mtCO2,2.1
Austria,2018,Aggregate fuel,mtCO2,0.14
Austria,2018,CO2 intensity,gCO2/kWh,157.88
Austria,2018,Fuel,mtCO2,1.07
Austria,2018,Fuel,mtCO2,1.77
Austria,2018,Fuel,mtCO2,4.44
Austria,2018,Fuel,mtCO2,0.89
Austria,2018,Fuel,mtCO2,0.0
Austria,2018,Fuel,mtCO2,1.9
Austria,2018,Fuel,mtCO2,0.0
Austria,2018,Fuel,mtCO2,0.07
Austria,2018,Fuel,mtCO2,0.07
Austria,2018,Total,mtCO2,10.21
Austria,2019,Aggregate fuel,GW,20.77
Austria,2019,Aggregate fuel,GW,5.44
Austria,2019,Aggregate fuel,GW,5.19
Austria,2019,Aggregate fuel,GW,15.85
Austria,2019,Aggregate fuel,GW,20.77
Austria,2019,Aggregate fuel,GW,4.92
Austria,2019,Fuel,GW,0.98
Austria,2019,Fuel,GW,0.25
Austria,2019,Fuel,GW,4.48
Austria,2019,Fuel,GW,14.6
Austria,2019,Fuel,GW,
Austria,2019,Fuel,GW,0.71
Austria,2019,Fuel,GW,0.27
Austria,2019,Fuel,GW,1.7
Austria,2019,Fuel,GW,3.22
Austria,2019,Demand,TWh,73.82
Austria,2019,Demand per capita,MWh,8.31
Austria,2019,Aggregate fuel,%,77.29
Austria,2019,Aggregate fuel,%,22.7
Austria,2019,Aggregate fuel,%,20.58
Austria,2019,Aggregate fuel,%,64.35
Austria,2019,Aggregate fuel,%,77.29
Austria,2019,Aggregate fuel,%,12.94
Austria,2019,Aggregate fuel,TWh,54.64
Austria,2019,Aggregate fuel,TWh,16.05
Austria,2019,Aggregate fuel,TWh,14.55
Austria,2019,Aggregate fuel,TWh,45.49
Austria,2019,Aggregate fuel,TWh,54.64
Austria,2019,Aggregate fuel,TWh,9.15
Austria,2019,Fuel,%,6.59
Austria,2019,Fuel,%,2.12
Austria,2019,Fuel,%,16.01
Austria,2019,Fuel,%,57.76
Austria,2019,Fuel,%,0.0
Austria,2019,Fuel,%,4.57
Austria,2019,Fuel,%,0.0
Austria,2019,Fuel,%,2.4
Austria,2019,Fuel,%,10.54
Austria,2019,Fuel,TWh,4.66
Austria,2019,Fuel,TWh,1.5
Austria,2019,Fuel,TWh,11.32
Austria,2019,Fuel,TWh,40.83
Austria,2019,Fuel,TWh,0.0
Austria,2019,Fuel,TWh,3.23
Austria,2019,Fuel,TWh,0.0
Austria,2019,Fuel,TWh,1.7
Austria,2019,Fuel,TWh,7.45
Austria,2019,Total,TWh,70.69
Austria,2019,Electricity imports,TWh,3.13
Austria,2019,Aggregate fuel,mtCO2,2.15
Austria,2019,Aggregate fuel,mtCO2,8.65
Austria,2019,Aggregate fuel,mtCO2,7.19
Austria,2019,Aggregate fuel,mtCO2,1.98
Austria,2019,Aggregate fuel,mtCO2,2.15
Austria,2019,Aggregate fuel,mtCO2,0.17
Austria,2019,CO2 intensity,gCO2/kWh,152.78
